com_id,label,regis_cap,month_fou,industry_code,region
阿坝州冰川运业有限责任公司,0,30.0,11,5,aba
阿坝县瑞韵商贸有限公司,0,3.0,9,8,aba
阿坝县源来如此商贸有限公司,0,2.0,8,0,aba
壤塘县鸿运盛源铜器工艺品艺术展览厅（个体工商户）,0,10.0,7,4,aba
壤塘县聚宝阁百货店（个体工商户）,0,2.0,4,0,aba
阿坝县都领商贸有限公司,0,5.0,12,0,aba
阿坝县康城日用百货经营铺（个体工商户）,0,10.0,19,0,aba
黑水县乾泉聚工程管理部（个体工商户）,0,10.0,17,3,aba
阿坝县孝永钢材销售店（个体工商户）,0,10.0,15,0,aba
壤塘县巴玛尕查洗浴中心（个体工商户）,0,70.0,15,3,aba
壤塘县楠粽茶楼（个体工商户）,0,10.0,13,2,aba
阿坝空中客体育发展有限责任公司,0,50.0,12,6,aba
阿坝县凤平家电维修店（个体工商户）,0,1.0,9,3,aba
黑水冰川朗措服装店（个体工商户）,0,15.0,7,0,aba
黑水西里便利店（个体工商户）,0,2.0,6,0,aba
阿坝县万谢便利店（个体工商户）,0,10.0,17,0,aba
壤塘县索朗珠弥服装店（个体工商户）,0,10.0,13,0,aba
黑水县泽盖建筑机械租赁有限公司,0,30.0,9,3,aba
阿坝县翔元星服装零售有限公司,0,1.0,8,0,aba
壤塘县王氏石里乡猪肉销售铺（个人独资）,0,2.0,7,0,aba
黑水绿萌食光家庭农场（个人独资）,0,21.0,7,1,aba
阿坝县侠游娱乐有限公司,0,20.0,6,6,aba
阿坝县阿那玛那摄影服务部（个体工商户）,0,10.0,4,3,aba
黑水明润娱乐有限责任公司,0,50.0,9,6,aba
阿坝县三周泽让电信代办店（个体工商户）,0,3.0,19,10,aba
阿坝县小杨甄选副食零售店（个体工商户）,0,10.0,16,0,aba
阿坝县唐师傅水电安装部（个体工商户）,0,1.0,8,7,aba
壤塘县叁叁零酒吧（个体工商户）,0,32.0,4,2,aba
阿坝县喜马拉台球俱乐部（个体工商户）,0,50.0,4,6,aba
黑水山居海景民宿（个体工商户）,0,60.0,4,2,aba
壤塘县顺风摩托维修有限责任公司,0,10.0,7,3,aba
阿坝县茸安祥盛劳务专业合作社,0,1.0,20,3,aba
阿坝县夸刚广告图文设计店（个体工商户）,0,10.0,18,3,aba
阿坝县路橙便利店（个体工商户）,0,1.0,17,0,aba
阿坝县清风庭足浴店（个体工商户）,0,30.0,15,3,aba
黑水南街小吃店（个体工商户）,0,5.0,15,2,aba
阿坝县更尕日用百货店（个体工商户）,0,5.0,10,0,aba
壤塘县兴鸿洗涤店（个体工商户）,0,10.0,8,3,aba
壤塘县王氏岗木达镇猪肉销售铺（个人独资）,0,2.0,7,0,aba
壤塘县索朗通讯店（个体工商户）,0,10.0,7,10,aba
黑水县富兴机械租赁有限公司,0,50.0,7,3,aba
阿坝县旺登手机维修店（个体工商户）,0,20.0,6,4,aba
阿坝县泽缘日杂用品店（个体工商户）,0,2.0,4,0,aba
黑水卡斯达演绎餐吧（个人独资）,0,30.0,19,6,aba
阿坝县食味天中餐店（个体工商户）,0,8.0,20,2,aba
壤塘县准姐百货店（个体工商户）,0,10.0,19,0,aba
阿坝县格热汽车修理店（个体工商户）,1,15.0,16,3,aba
黑水县布斯彩林驿站（个体工商户）,0,80.0,16,2,aba
阿坝县元元百货店（个体工商户）,0,2.0,13,0,aba
阿坝县金马壹号农家乐（个体工商户）,0,20.0,10,2,aba
阿坝县雅克府娱乐有限公司,0,20.0,9,6,aba
阿坝县军军副食销售便利店（个体工商户）,0,4.0,7,0,aba
黑水相亲相爱服饰用品店（个体工商户）,0,1.0,7,6,aba
阿坝县小嘎五金店（个体工商户）,0,2.0,6,0,aba
黑水达古雪山鲜肉铺（个体工商户）,0,50.0,4,0,aba
黑水晓英食品销售有限公司,0,3.0,13,0,aba
壤塘县今夜不打杨,0,5.0,19,5,aba
壤塘县军茂烤饼店（个体工商户）,0,2.0,16,2,aba
黑水阿尔麦民宿酒店（个体工商户）,0,50.0,12,2,aba
阿坝县宏锦音乐火锅店（个体工商户）,1,8.0,11,6,aba
黑水县蓝江诚养殖有限公司,0,50.0,7,1,aba
阿坝县碗碗菜牦牛肉火锅馆（个体工商户）,0,8.0,20,2,aba
黑水仁禾圆商行经营部（个体工商户）,0,5.0,17,0,aba
黑水县泽若扎西蔬菜店（个体工商户）,0,6.0,16,0,aba
阿坝县阿妈诺杨副食零售店（个体工商户）,0,1.0,16,0,aba
壤塘县凯文百货商店（个体工商户）,0,5.0,16,0,aba
阿坝县小兰小食品经营店（个体工商户）,0,3.0,16,0,aba
壤塘县杰莫汉堡店（个体工商户）,0,2.0,16,2,aba
阿坝县蜀汇鸡鱼天下餐饮服务店（个体工商户）,0,60.0,16,2,aba
阿坝县辉旺赛副食销售有限公司,0,2.0,8,0,aba
壤塘县老虎山食品经营部（个体工商户）,0,20.5,8,0,aba
阿坝县小祖宗服装店（个体工商户）,0,10.0,7,0,aba
壤塘县王氏蒲西猪肉销售铺（个人独资）,0,2.0,7,0,aba
阿坝县腾木桑蔬菜店（个体工商户）,0,4.0,6,0,aba
黑水泓通水电安装维护中心（个体工商户）,0,10.0,6,7,aba
壤塘县阿漫尼娱乐演艺厅（个体工商户）,0,40.0,6,6,aba
四川君信酒店管理有限公司,0,5.0,13,2,aba
阿坝县金达商贸部（个体工商户）,1,1.0,19,0,aba
黑水县维拉斯健康生活馆（个体工商户）,0,50.0,19,3,aba
黑水弘睿文具店（个体工商户）,0,2.0,16,0,aba
阿坝县王宇良汽车修理店（个体工商户）,0,1.0,16,3,aba
阿坝县金杆台球厅（个体工商户）,0,5.0,15,6,aba
阿坝县浩宇中草药销售有限公司,0,20.0,15,0,aba
阿坝县蚕木扎桑云下花海民宿旅店（个体工商户）,0,7.0,13,2,aba
黑水县红兴家庭农场（个人独资）,0,40.0,9,1,aba
阿坝县锦勤福商贸有限公司,0,2.0,8,0,aba
壤塘县王氏茸木达猪肉销售铺（个人独资）,0,2.0,7,0,aba
壤塘县王氏上杜柯乡猪肉销售铺（个人独资）,0,2.0,7,0,aba
壤塘县王氏宗科乡猪肉销售铺（个人独资）,0,2.0,7,0,aba
壤塘县王氏中攘塘镇猪肉销售铺（个人独资）,0,2.0,6,0,aba
阿坝县徐渡桑千万副食品批发商行（个体工商户）,0,6.0,6,0,aba
壤塘县云中客川菜馆（个体工商户）,0,13.0,20,2,aba
阿坝县拉阿沃服装店（个体工商户）,0,50.0,19,0,aba
阿坝县洛斗家庭农场（个体工商户）,0,50.0,19,1,aba
壤塘县青年篮球馆（个体工商户）,0,70.0,19,6,aba
黑水星运休闲厅（个体工商户）,0,4.0,15,2,aba
阿坝县金草地牦牛肉经营部（个体工商户）,0,3.0,15,0,aba
阿坝县罗尔登小卖铺店（个体工商户）,0,10.0,15,0,aba
黑水县美帕民宿（个体工商户）,0,10.0,15,2,aba
阿坝县鑫优家建材经营店（个体工商户）,0,2.0,13,7,aba
壤塘县德藏科技有限责任公司,0,10.0,11,4,aba
阿坝县德拉雅日用品店（个体工商户）,0,10.0,10,0,aba
黑水县罗让家庭农场（个人独资）,0,10.0,9,1,aba
阿坝县俄郎民宿酒店（个体工商户）,0,60.0,8,2,aba
壤塘县王氏南木达镇猪肉销售铺（个人独资）,0,2.0,7,0,aba
阿坝县蓝姆瑞酒店（个体工商户）,0,80.0,6,2,aba
阿坝县强盛创意文印铺（个体工商户）,0,10.0,6,3,aba
阿坝县诺基酒店（个体工商户）,0,35.0,20,2,aba
阿坝县次真百货店（个体工商户）,0,30.0,18,0,aba
壤塘县贡德服装店（个体工商户）,0,10.0,15,0,aba
黑水县客来香饭店（个体工商户）,0,20.0,15,2,aba
阿坝县罗尔江农副产品店（个体工商户）,0,10.0,14,0,aba
壤塘县春茶小卖部（个体工商户）,1,1.0,13,0,aba
阿坝县遂路机械租赁有限公司,0,20.0,12,3,aba
阿坝县谢然嘉措百货店（个体工商户）,0,3.0,12,0,aba
黑水县尕基家庭农场（个人独资）,0,5.0,11,1,aba
阿坝县学益堂营销策划有限公司,0,2.0,8,3,aba
阿坝县炼羊阁餐饮服务店（个体工商户）,0,10.0,8,2,aba
壤塘县伊香园一面之缘店（个体工商户）,0,10.0,7,5,aba
壤塘县王氏吾伊乡猪肉销售铺（个人独资）,0,2.0,7,0,aba
阿坝县清涟茗源茶楼（个体工商户）,0,10.0,6,2,aba
阿坝县沃福儿童服装饰品商店（个体工商户）,1,15.0,20,0,aba
阿坝县卓花尚农副产品商店（个体工商户）,0,20.0,19,0,aba
阿坝县辉辉蔬菜零售店（个体工商户）,0,3.0,16,0,aba
阿坝县藏安黄金首饰店（个体工商户）,0,50.0,15,0,aba
阿坝县巴尔宗土特产店（个体工商户）,0,10.0,14,0,aba
壤塘县恩波电动车行（个人独资）,0,15.0,13,0,aba
阿坝县洋萨服装店（个体工商户）,0,5.0,10,0,aba
阿坝县帮达洛商贸有限公司,0,2.0,8,0,aba
阿坝县讯铭博商务服务有限公司,0,6.0,8,3,aba
阿坝县沃里玛民宿酒店（个体工商户）,0,16.0,8,2,aba
阿坝县微巧便利店（个体工商户）,0,1.0,8,0,aba
壤塘县覃氏肉铺（个人独资）,0,10.0,8,0,aba
壤塘县塔吾松药渣和杂草店（个体工商户）,0,60.0,8,1,aba
壤塘县王氏上攘塘乡猪肉销售铺（个人独资）,0,2.0,7,0,aba
阿坝县顾得服装店（个体工商户）,0,10.0,7,0,aba
壤塘县王氏尕多乡猪肉销售铺（个人独资）,0,2.0,6,0,aba
黑水如益精品民宿（个体工商户）,0,60.0,5,2,aba
阿坝县祥泽林恩生物质新材料有限责任公司,0,50.0,4,4,aba
壤塘县风马汽修有限责任公司,0,60.0,13,3,aba
壤塘县甲木滚茶楼（个体工商户）,0,70.0,20,2,aba
壤塘县爱美丽美妆店（个体工商户）,0,7.0,20,0,aba
壤塘县德巴厨具经营部（个体工商户）,0,10.0,20,0,aba
阿坝县意梦家庭农场店（个体工商户）,0,50.0,19,1,aba
阿坝县喀拉雅餐厅（个体工商户）,0,1.0,19,2,aba
阿坝县聚之德餐饮服务馆（个体工商户）,0,50.0,16,2,aba
阿坝县小叶门窗加工服务店（个体工商户）,0,5.0,15,4,aba
黑水伍谷康机械租赁部（个体工商户）,0,50.0,8,3,aba
壤塘县巴老冒豆花冒菜店（个体工商户）,0,10.0,4,2,aba
阿坝县这碗肉馆家常菜饭馆（个体工商户）,0,2.0,20,2,aba
壤塘县幸源通讯店（个体工商户）,0,10.0,16,0,aba
阿坝县好肉来鲜肉销售店（个体工商户）,0,2.0,15,0,aba
壤塘县山边人家农家乐园（个体工商户）,0,87.0,14,2,aba
阿坝县超体电竞科技馆（个人独资）,0,3.0,14,9,aba
阿坝县德越汽修铺（个体工商户）,0,8.0,13,3,aba
阿坝县阿玛拉仓餐饮文化吧（个人独资）,0,10.0,13,6,aba
阿坝县芳芳蔬菜水果店（个体工商户）,0,5.0,10,0,aba
壤塘县胡老表小卖部（个体工商户）,1,10.0,10,0,aba
阿坝县俄生畜禽养殖农民专业合作社,0,20.0,9,1,aba
阿坝县跃光冠网络科技有限公司,0,5.0,8,10,aba
黑水县酷炫手机店（个体工商户）,0,5.0,8,0,aba
黑水藏式木艺建材销售店（个体工商户）,0,5.0,8,0,aba
阿坝县宁贡桑百货店（个体工商户）,0,10.0,8,0,aba
阿坝县永得百货店（个体工商户）,0,3.0,8,0,aba
黑水冰川牧歌民宿（个体工商户）,0,60.0,4,2,aba
黑水张师铁花门销售部（个体工商户）,0,2.0,4,4,aba
壤塘县宏盛机电销售有限公司,0,5.0,12,3,aba
阿坝县志勇便利店（个体工商户）,1,10.0,19,5,aba
黑水一平经营部（个体工商户）,0,50.0,19,5,aba
黑水县漫炉烤肉店（个体工商户）,0,50.0,18,2,aba
阿坝县秘境酒店（个体工商户）,0,50.0,17,2,aba
阿坝县宗坝雅百货店（个体工商户）,0,2.0,16,0,aba
阿坝县泽木滚日用百货便利店（个体工商户）,0,5.0,16,0,aba
壤塘县型木达副食商店（个体工商户）,0,6.0,16,0,aba
阿坝县光影婚纱摄影工作室（个体工商户）,0,50.0,16,3,aba
阿坝县博客代理电信代理铺（个体工商户）,0,1.0,15,10,aba
阿坝县索兰甲木初女装铺（个体工商户）,0,5.0,15,0,aba
阿坝县诺日央宗百货店（个体工商户）,0,3.0,14,0,aba
壤塘县飞飞食品店（个体工商户）,0,5.0,14,0,aba
四川省阿坝州壤塘县扎姐百货超市经营部（个人独资）,0,5.0,13,0,aba
阿坝县今喜服装店（个体工商户）,0,1.0,12,0,aba
黑水县泽拉家庭农场（个人独资）,0,10.0,11,1,aba
阿坝县藏家乐藏式实木家具店（个体工商户）,0,50.0,10,4,aba
阿坝县云雅民宿酒店（个体工商户）,0,5.0,8,2,aba
黑水县阿洪手机店（个体工商户）,0,5.0,8,0,aba
阿坝县日长咖啡馆（个体工商户）,0,10.0,8,2,aba
阿坝县和睦台球俱乐部（个体工商户）,0,20.0,7,6,aba
阿坝县尕德中药材铺（个体工商户）,0,80.0,5,0,aba
壤塘县卓木尕茶坊（个体工商户）,0,8.0,5,6,aba
阿坝县索郎亚卓收藏艺术品店（个体工商户）,0,3.0,4,6,aba
阿坝县扎西雅卓手机销售店（个体工商户）,0,50.0,18,0,aba
阿坝县香金尚旅游产品店（个体工商户）,0,10.0,17,0,aba
阿坝县丹嘎尔酒店（个体工商户）,0,50.0,14,2,aba
阿坝县桥这头老火锅餐饮店（个体工商户）,0,2.0,14,2,aba
壤塘县阿妈拉藏餐店（个体工商户）,0,3.0,13,2,aba
阿坝县诺央仓便利店（个体工商户）,0,3.0,12,0,aba
黑水食林间农副产品销售店（个人独资）,0,5.0,11,4,aba
黑水县占他木拖拉机修配厂（个人独资）,0,15.0,9,1,aba
黑水星宫餐厅（个体工商户）,0,70.0,8,2,aba
黑水达古云境民宿（个体工商户）,0,80.0,4,2,aba
阿坝县邓四姐蔬菜水果店（个体工商户）,0,5.0,4,0,aba
阿坝县宗巴叶餐饮服务店（个体工商户）,0,10.0,17,2,aba
壤塘县确尔基寺商店（个体工商户）,0,80.0,17,0,aba
壤塘县韩式炭火烧烤店（个体工商户）,0,20.0,16,2,aba
阿坝县索郎迫中药材店（个体工商户）,0,50.0,15,0,aba
阿坝县牧民之家农家乐店（个体工商户）,0,3.0,12,2,aba
阿坝县克真天珠艺术品行（个体工商户）,0,20.0,10,0,aba
壤塘县鑫河再生资源回收站（个体工商户）,0,10.0,10,4,aba
阿坝县扎西杨吉百货店（个体工商户）,0,3.0,10,0,aba
黑水鸿福饭店（个人独资）,0,3.0,7,2,aba
阿坝县蓝措西姆百货店（个体工商户）,0,6.0,9,0,aba
阿坝县金源兴农产品经营有限公司,0,1.0,8,0,aba
壤塘县猛河高山牦牛肉销售店（个人独资）,0,5.0,8,0,aba
壤塘县华尔登百货铺（个体工商户）,0,7.0,7,0,aba
阿坝县宗拉嘎博百货店（个体工商户）,0,5.0,7,4,aba
阿坝县酸蜜麻花面包经营店（个体工商户）,0,5.0,6,4,aba
阿坝县迹象茗香阁茶楼坊（个体工商户）,0,20.0,5,2,aba
阿坝县仲州百货店（个体工商户）,0,5.0,4,0,aba
黑水百姓通讯店（个体工商户）,0,1.0,4,10,aba
阿坝县勒么措服装销售店（个体工商户）,0,10.0,18,0,aba
壤塘县扎拉桑藏餐馆（个体工商户）,0,60.0,16,2,aba
阿坝县嘉锐森消防器材销售店（个体工商户）,0,6.0,14,0,aba
黑水县沁园春茶坊（个体工商户）,0,8.0,14,6,aba
阿坝县香香米线小吃铺（个体工商户）,1,0.1,12,2,aba
阿坝县利鑫泰委托寄卖铺（个体工商户）,0,2.0,12,3,aba
阿坝县吉曲藏面馆（个体工商户）,0,8.0,8,2,aba
阿坝县咔啦亿休闲食品店（个体工商户）,0,3.0,6,0,aba
阿坝县书亦烧仙草奶茶店（个体工商户）,0,28.0,4,4,aba
壤塘县净土佛缘有限公司,0,20.0,8,0,aba
壤塘县小刚美食饭店（个体工商户）,0,10.0,20,2,aba
壤塘县泽珍餐饮茶楼（个体工商户）,0,3.0,19,2,aba
阿坝县仁青甲措中药材经营部（个体工商户）,0,70.0,19,0,aba
黑水县御福箖状元水饺店（个体工商户）,0,20.0,18,2,aba
阿坝县泽巴措通讯设备销售服务店（个体工商户）,0,2.0,17,0,aba
阿坝县王加泽郎家庭家庭农场（个体工商户）,0,10.0,17,0,aba
壤塘县诺央自助火锅店（个体工商户）,0,3.0,16,2,aba
阿坝县旦措伦果吉化妆品店（个体工商户）,0,10.0,16,0,aba
壤塘墨与默日杂用品店（个体工商户）,0,10.0,15,0,aba
阿坝县椿天里餐饮服务店（个体工商户）,0,18.0,14,2,aba
阿坝县独特的酒吧店（个体工商户）,0,2.0,14,2,aba
壤塘县克喽波炭火烧烤店（个体工商户）,0,20.0,14,2,aba
黑水县李马西家庭农场（个人独资）,0,3.0,11,1,aba
阿坝县南加百货店（个体工商户）,0,6.0,8,0,aba
阿坝县托嘎百货店（个体工商户）,0,1.0,8,0,aba
黑水茶香缘茶楼（个体工商户）,0,20.0,8,2,aba
壤塘县更尕租赁店（个人独资）,0,1.0,8,3,aba
阿坝县春蓝卡布代理电信代理店（个体工商户）,0,10.0,7,3,aba
阿坝县贝吉百货店（个体工商户）,0,6.0,6,0,aba
阿坝县彭军商行（个体工商户）,0,3.0,6,0,aba
壤塘县花亦茶奶茶店（个体工商户）,0,20.0,20,2,aba
黑水县云端赏林酒店（个体工商户）,0,30.0,18,2,aba
阿坝县营养食神仓餐饮服务店（个体工商户）,0,5.0,16,2,aba
阿坝县直桑中药材店（个体工商户）,0,50.0,15,0,aba
壤塘县泽旺丹百货店（个体工商户）,0,2.0,15,4,aba
阿坝县欢朋酒店（个体工商户）,0,40.0,15,2,aba
阿坝县见山茶楼店（个体工商户）,0,20.0,14,2,aba
阿坝县味之源家乡菜店（个体工商户）,0,50.0,14,2,aba
壤塘县俊荜情谊台球俱乐部（个体工商户）,0,20.0,14,6,aba
阿坝县孜喜牧农副产品销售店（个体工商户）,0,3.0,14,0,aba
阿坝县贡仁婚纱工作室（个体工商户）,1,3.0,9,3,aba
阿坝县更青民宿酒店（个体工商户）,0,30.0,8,2,aba
黑水县恩德家庭农场（个人独资）,0,3.0,4,1,aba
壤塘县滚波顶服装店（个体工商户）,0,20.0,20,0,aba
阿坝县百鑫水果经营店（个体工商户）,0,2.0,19,0,aba
黑水滋卜蹄花馆（个体工商户）,0,15.0,18,2,aba
黑水墟渡音乐烤吧（个体工商户）,0,10.0,18,2,aba
阿坝县河茸汽车喷漆修理店（个体工商户）,0,10.0,16,3,aba
黑水县山居客栈（个体工商户）,0,35.0,15,2,aba
壤塘县曼泊尔牛肉面炒面馆（个体工商户）,0,30.0,15,2,aba
阿坝县甲央洛周中草药店（个体工商户）,0,50.0,15,0,aba
壤塘县曲格尔百货商店（个体工商户）,0,40.0,15,0,aba
壤塘县绿能再生资源回收站（个体工商户）,0,3.0,15,0,aba
阿坝县罗巴木石工艺雕刻坊（个体工商户）,0,3.0,15,4,aba
阿坝县玉真面餐饮服务店（个体工商户）,0,1.0,14,2,aba
阿坝县衣家汇服装店（个体工商户）,0,2.0,12,0,aba
黑水县何加家庭农场（个人独资）,0,20.0,9,1,aba
黑水县泽拉东作小卖部（个人独资）,0,2.0,9,0,aba
阿坝县慈爱之光劳务专业合作社,0,1.0,9,1,aba
